Time,Extension,Force,Strain 1
"6.08000","0.20250","0.49150","-0.0039"
"6.09000","0.20281","0.32920","-0.0039"
"6.10000","0.20325","0.29623","-0.0039"
"6.11000","0.20362","0.36558","-0.0039"
"6.12000","0.20406","0.40636","-0.0039"
"6.13000","0.20450","0.40346","-0.0039"
"6.14000","0.20494","0.40732","-0.0039"
"6.15000","0.20531","0.31552","-0.0039"
"6.16000","0.20569","0.24316","-0.0039"
"6.17000","0.20600","0.21510","-0.0039"
"6.18000","0.20631","0.29197","-0.0039"
"6.19000","0.20656","0.33747","-0.0039"
"6.20000","0.20675","0.42761","-0.0039"
"6.21000","0.20700","0.40556","-0.0039"
"6.22000","0.20719","0.24817","-0.0039"
"6.23000","0.20744","0.25519","-0.0039"
"6.24000","0.20775","0.41919","-0.0039"
"6.25000","0.20806","0.45311","-0.0039"
"6.26000","0.20837","0.46479","-0.0039"
"6.27000","0.20875","0.46188","-0.0039"
"6.28000","0.20919","0.44540","-0.0039"
"6.29000","0.20962","0.46028","-0.0039"
"6.30000","0.21000","0.43347","-0.0039"
"6.31000","0.21044","0.45737","-0.0039"
"6.32000","0.21087","0.50182","-0.0052"
"6.33000","0.21131","0.52487","-0.0052"
"6.34000","0.21175","0.50092","-0.0052"
"6.35000","0.21212","0.49916","-0.0052"
"6.36000","0.21250","0.52176","-0.0052"
"6.37000","0.21275","0.51179","-0.0052"
"6.38000","0.21300","0.62739","-0.0052"
"6.39000","0.21319","0.73652","-0.0052"
"6.40000","0.21337","0.74880","-0.0052"
"6.41000","0.21356","0.70921","-0.0052"
"6.42000","0.21381","0.62012","-0.0052"
"6.43000","0.21412","0.60424","-0.0052"
"6.44000","0.21444","0.57883","-0.0052"
"6.45000","0.21475","0.41403","-0.0052"
"6.46000","0.21519","0.33311","-0.0052"
"6.47000","0.21562","0.38316","-0.0052"
"6.48000","0.21606","0.45757","-0.0052"
"6.49000","0.21650","0.47060","-0.0052"
"6.50000","0.21694","0.48874","-0.0052"
"6.51000","0.21731","0.48644","-0.0052"
"6.52000","0.21769","0.45211","-0.0052"
"6.53000","0.21800","0.40306","-0.0052"
"6.54000","0.21831","0.39609","-0.0052"
"6.55000","0.21856","0.48007","-0.0052"
"6.56000","0.21875","0.49180","-0.0052"
"6.57000","0.21900","0.41949","-0.0052"
"6.58000","0.21919","0.35034","-0.0052"
"6.59000","0.21944","0.36162","-0.0052"
"6.60000","0.21975","0.31341","-0.0052"
"6.61000","0.22006","0.32825","-0.0052"
"6.62000","0.22044","0.42831","-0.0052"
"6.63000","0.22081","0.53419","-0.0052"
"6.64000","0.22125","0.60008","-0.0052"
"6.65000","0.22162","0.62633","-0.0066"
"6.66000","0.22206","0.63976","-0.0066"
"6.67000","0.22250","0.53559","-0.0066"
"6.68000","0.22287","0.46464","-0.0066"
"6.69000","0.22331","0.44690","-0.0066"
"6.70000","0.22375","0.38978","-0.0066"
"6.71000","0.22412","0.34448","-0.0066"
"6.72000","0.22450","0.41784","-0.0066"
"6.73000","0.22475","0.38772","-0.0066"
"6.74000","0.22494","0.26416","-0.0066"
"6.75000","0.22512","0.12301","-0.0066"
"6.76000","0.22531","0.15202","-0.0066"
"6.77000","0.22556","0.23931","-0.0066"
"6.78000","0.22581","0.35175","-0.0066"
"6.79000","0.22606","0.37650","-0.0066"
"6.80000","0.22644","0.34278","-0.0066"
"6.81000","0.22681","0.35475","-0.0066"
"6.82000","0.22725","0.35555","-0.0066"
"6.83000","0.22769","0.39915","-0.0066"
"6.84000","0.22812","0.36668","-0.0066"
"6.85000","0.22856","0.43618","-0.0066"
"6.86000","0.22900","0.49415","-0.0066"
"6.87000","0.22937","0.54862","-0.0066"
"6.88000","0.22975","0.57858","-0.0066"
"6.89000","0.23000","0.53193","-0.0066"
"6.90000","0.23025","0.46870","-0.0066"
"6.91000","0.23050","0.43332","-0.0066"
"6.92000","0.23069","0.37084","-0.0066"
"6.93000","0.23087","0.40095","-0.0066"
"6.94000","0.23112","0.44655","-0.0066"
"6.95000","0.23137","0.56390","-0.0066"
"6.96000","0.23169","0.65014","-0.0066"
"6.97000","0.23200","0.56941","-0.0066"
"6.98000","0.23237","0.51409","-0.0066"
"6.99000","0.23281","0.61356","-0.0066"
"7.00000","0.23325","0.70250","-0.0066"
"7.01000","0.23362","0.56084","-0.0052"
"7.02000","0.23406","0.36908","-0.0052"
"7.03000","0.23450","0.17868","-0.0052"
"7.04000","0.23494","0.19135","-0.0052"
"7.05000","0.23537","0.14435","-0.0052"
"7.06000","0.23581","0.13619","-0.0052"
"7.07000","0.23619","0.13854","-0.0052"
"7.08000","0.23650","0.21756","-0.0052"
"7.09000","0.23675","0.35320","-0.0052"
"7.10000","0.23694","0.49270","-0.0052"
"7.11000","0.23712","0.65004","-0.0052"
"7.12000","0.23731","0.62528","-0.0052"
"7.13000","0.23756","0.61942","-0.0052"
"7.14000","0.23781","0.61431","-0.0052"
"7.15000","0.23812","0.62463","-0.0052"
"7.16000","0.23850","0.68261","-0.0039"
"7.17000","0.23894","0.63756","-0.0039"
"7.18000","0.23931","0.56099","-0.0039"
"7.19000","0.23975","0.44800","-0.0039"
"7.20000","0.24019","0.36232","-0.0039"
"7.21000","0.24062","0.29618","-0.0039"
"7.22000","0.24100","0.34348","-0.0039"
"7.23000","0.24137","0.43543","-0.0039"
"7.24000","0.24169","0.44775","-0.0039"
"7.25000","0.24200","0.42120","-0.0039"
"7.26000","0.24225","0.43808","-0.0039"
"7.27000","0.24250","0.49696","-0.0039"
"7.28000","0.24269","0.55513","-0.0039"
"7.29000","0.24287","0.58049","-0.0039"
"7.30000","0.24312","0.53278","-0.0039"
"7.31000","0.24337","0.51389","-0.0039"
"7.32000","0.24369","0.40777","-0.0039"
"7.33000","0.24406","0.30981","-0.0039"
"7.34000","0.24444","0.29738","-0.0039"
"7.35000","0.24487","0.30014","-0.0052"
"7.36000","0.24531","0.24336","-0.0052"
"7.37000","0.24569","0.12787","-0.0052"
"7.38000","0.24612","0.01923","-0.0052"
"7.39000","0.24656","0.07651","-0.0052"
"7.40000","0.24700","0.19982","-0.0052"
"7.41000","0.24744","0.23314","-0.0052"
"7.42000","0.24781","0.24923","-0.0052"
"7.43000","0.24819","0.39173","-0.0052"
"7.44000","0.24850","0.57683","-0.0052"
"7.45000","0.24869","0.57518","-0.0052"
"7.46000","0.24887","0.40376","-0.0039"
"7.47000","0.24906","0.22974","-0.0039"
"7.48000","0.24931","0.26671","-0.0039"
"7.49000","0.24950","0.29853","-0.0039"
"7.50000","0.24981","0.34388","-0.0039"
"7.51000","0.25012","0.30745","-0.0039"
"7.52000","0.25050","0.34989","-0.0039"
"7.53000","0.25094","0.48864","-0.0039"
"7.54000","0.25131","0.54732","-0.0039"
"7.55000","0.25181","0.50087","-0.0039"
"7.56000","0.25219","0.47160","-0.0039"
"7.57000","0.25262","0.51885","-0.0039"
"7.58000","0.25306","0.64933","-0.0039"
"7.59000","0.25337","0.67544","-0.0039"
"7.60000","0.25369","0.58229","-0.0039"
"7.61000","0.25400","0.44635","-0.0039"
"7.62000","0.25419","0.38577","-0.0039"
"7.63000","0.25444","0.35305","-0.0039"
"7.64000","0.25462","0.41258","-0.0039"
"7.65000","0.25481","0.49986","-0.0039"
"7.66000","0.25506","0.38797","-0.0039"
"7.67000","0.25537","0.21014","-0.0039"
"7.68000","0.25569","0.08848","-0.0039"
"7.69000","0.25606","0.05566","-0.0039"
"7.70000","0.25644","0.20288","-0.0039"
"7.71000","0.25687","0.35150","-0.0039"
"7.72000","0.25731","0.37936","-0.0039"
"7.73000","0.25769","0.42981","-0.0039"
"7.74000","0.25812","0.43803","-0.0039"
"7.75000","0.25856","0.44249","-0.0039"
"7.76000","0.25894","0.44660","-0.0039"
"7.77000","0.25937","0.53669","-0.0039"
"7.78000","0.25981","0.48258","-0.0039"
"7.79000","0.26012","0.45998","-0.0039"
"7.80000","0.26037","0.39003","-0.0039"
"7.81000","0.26062","0.35415","-0.0039"
"7.82000","0.26081","0.42651","-0.0039"
"7.83000","0.26100","0.38392","-0.0039"
"7.84000","0.26125","0.33506","-0.0039"
"7.85000","0.26150","0.36578","-0.0039"
"7.86000","0.26175","0.39765","-0.0039"
"7.87000","0.26212","0.35140","-0.0039"
"7.88000","0.26250","0.28976","-0.0039"
"7.89000","0.26287","0.33100","-0.0039"
"7.90000","0.26331","0.44595","-0.0039"
"7.91000","0.26381","0.50768","-0.0039"
"7.92000","0.26419","0.47641","-0.0039"
"7.93000","0.26462","0.33671","-0.0039"
"7.94000","0.26506","0.30926","-0.0039"
"7.95000","0.26537","0.38001","-0.0039"
"7.96000","0.26569","0.38251","-0.0039"
"7.97000","0.26594","0.45377","-0.0039"
"7.98000","0.26619","0.55754","-0.0026"
"7.99000","0.26637","0.64217","-0.0026"
"8.00000","0.26656","0.62167","-0.0026"
"8.01000","0.26681","0.49490","-0.0026"
"8.02000","0.26706","0.44414","-0.0026"
"8.03000","0.26731","0.40020","-0.0026"
"8.04000","0.26769","0.36573","-0.0026"
"8.05000","0.26806","0.33466","-0.0026"
"8.06000","0.26844","0.26346","-0.0039"
"8.07000","0.26887","0.24607","-0.0039"
"8.08000","0.26931","0.27819","-0.0039"
"8.09000","0.26969","0.39815","-0.0039"
"8.10000","0.27012","0.41453","-0.0039"
"8.11000","0.27056","0.45241","-0.0039"
"8.12000","0.27100","0.41333","-0.0039"
"8.13000","0.27137","0.30034","-0.0039"
"8.14000","0.27181","0.23199","-0.0039"
"8.15000","0.27212","0.25820","-0.0039"
"8.16000","0.27237","0.31537","-0.0039"
"8.17000","0.27256","0.42355","-0.0026"
"8.18000","0.27275","0.56380","-0.0026"
"8.19000","0.27294","0.48578","-0.0026"
"8.20000","0.27319","0.40200","-0.0026"
"8.21000","0.27344","0.44600","-0.0026"
"8.22000","0.27375","0.47145","-0.0026"
"8.23000","0.27412","0.55884","-0.0026"
"8.24000","0.27450","0.67749","-0.0026"
"8.25000","0.27494","0.71588","-0.0026"
"8.26000","0.27537","0.73066","-0.0026"
"8.27000","0.27581","0.72565","-0.0026"
"8.28000","0.27625","0.68481","-0.0026"
"8.29000","0.27669","0.59587","-0.0026"
"8.30000","0.27706","0.60754","-0.0026"
"8.31000","0.27737","0.71312","-0.0026"
"8.32000","0.27762","0.74068","-0.0026"
"8.33000","0.27794","0.65900","-0.0026"
"8.34000","0.27812","0.60699","-0.0026"
"8.35000","0.27831","0.54752","-0.0026"
"8.36000","0.27856","0.39449","-0.0026"
"8.37000","0.27881","0.24341","-0.0026"
"8.38000","0.27906","0.25785","-0.0026"
"8.39000","0.27937","0.37780","-0.0026"
"8.40000","0.27975","0.46379","-0.0026"
"8.41000","0.28012","0.47000","-0.0026"
"8.42000","0.28056","0.58209","-0.0026"
"8.43000","0.28100","0.55839","-0.0026"
"8.44000","0.28137","0.46800","-0.0026"
"8.45000","0.28181","0.37680","-0.0026"
"8.46000","0.28219","0.20117","-0.0026"
"8.47000","0.28262","0.15603","-0.0026"
"8.48000","0.28306","0.17757","-0.0026"
"8.49000","0.28350","0.27994","-0.0026"
"8.50000","0.28381","0.45407","-0.0026"
"8.51000","0.28412","0.58374","-0.0026"
"8.52000","0.28437","0.56761","-0.0026"
"8.53000","0.28456","0.45792","-0.0013"
"8.54000","0.28475","0.50523","-0.0026"
"8.55000","0.28494","0.59021","-0.0026"
"8.56000","0.28519","0.54165","-0.0026"
"8.57000","0.28544","0.46840","-0.0013"
"8.58000","0.28575","0.36427","-0.0013"
"8.59000","0.28612","0.51635","-0.0013"
"8.60000","0.28650","0.64633","-0.0013"
"8.61000","0.28694","0.82015","-0.0026"
"8.62000","0.28744","0.79890","-0.0026"
"8.63000","0.28787","0.71658","-0.0026"
"8.64000","0.28831","0.69388","-0.0013"
"8.65000","0.28869","0.52737","-0.0013"
"8.66000","0.28906","0.35290","-0.0013"
"8.67000","0.28937","0.29442","-0.0013"
"8.68000","0.28969","0.32324","-0.0013"
"8.69000","0.28994","0.32810","-0.0013"
"8.70000","0.29012","0.23440","-0.0013"
"8.71000","0.29031","0.17186","-0.0013"
"8.72000","0.29056","0.31622","-0.0013"
"8.73000","0.29081","0.36593","-0.0013"
"8.74000","0.29112","0.41959","-0.0026"
"8.75000","0.29144","0.34142","-0.0026"
"8.76000","0.29175","0.31076","-0.0026"
"8.77000","0.29219","0.29097","-0.0026"
"8.78000","0.29262","0.38722","-0.0026"
"8.79000","0.29300","0.52797","-0.0026"
"8.80000","0.29344","0.58936","-0.0026"
"8.81000","0.29381","0.60143","-0.0026"
"8.82000","0.29419","0.47972","-0.0026"
"8.83000","0.29462","0.40130","-0.0026"
"8.84000","0.29506","0.39890","-0.0026"
"8.85000","0.29544","0.44209","-0.0026"
"8.86000","0.29575","0.38081","-0.0026"
"8.87000","0.29606","0.36823","-0.0039"
"8.88000","0.29631","0.33561","-0.0039"
"8.89000","0.29650","0.38767","-0.0039"
"8.90000","0.29669","0.36858","-0.0039"
"8.91000","0.29687","0.39569","-0.0039"
"8.92000","0.29712","0.38722","-0.0039"
"8.93000","0.29737","0.39880","-0.0039"
"8.94000","0.29775","0.43032","-0.0039"
"8.95000","0.29812","0.39409","-0.0039"
"8.96000","0.29856","0.52111","-0.0039"
"8.97000","0.29900","0.55734","-0.0039"
"8.98000","0.29944","0.53479","-0.0039"
"8.99000","0.29994","0.45802","-0.0039"
"9.00000","0.30037","0.32609","-0.0039"
"9.01000","0.30075","0.15728","-0.0039"
"9.02000","0.30112","0.07140","-0.0026"
"9.03000","0.30137","0.18469","-0.0026"
"9.04000","0.30169","0.27072","-0.0026"
"9.05000","0.30187","0.44154","-0.0026"
"9.06000","0.30206","0.51239","-0.0026"
"9.07000","0.30231","0.49205","-0.0026"
"9.08000","0.30250","0.37911","-0.0026"
"9.09000","0.30281","0.39955","-0.0026"
"9.10000","0.30306","0.40737","-0.0039"
"9.11000","0.30344","0.46028","-0.0039"
"9.12000","0.30375","0.60775","-0.0039"
"9.13000","0.30419","0.61346","-0.0039"
"9.14000","0.30462","0.64808","-0.0039"
"9.15000","0.30500","0.64167","-0.0039"
"9.16000","0.30544","0.59597","-0.0039"
"9.17000","0.30581","0.48834","-0.0039"
"9.18000","0.30625","0.38301","-0.0039"
"9.19000","0.30669","0.27168","-0.0026"
"9.20000","0.30706","0.21831","-0.0026"
"9.21000","0.30750","0.27709","-0.0026"
"9.22000","0.30781","0.24437","-0.0039"
"9.23000","0.30806","0.36412","-0.0039"
"9.24000","0.30825","0.54797","-0.0039"
"9.25000","0.30844","0.67444","-0.0039"
"9.26000","0.30869","0.71322","-0.0039"
"9.27000","0.30887","0.73737","-0.0039"
"9.28000","0.30912","0.75401","-0.0039"
"9.29000","0.30944","0.74293","-0.0039"
"9.30000","0.30981","0.54646","-0.0039"
"9.31000","0.31019","0.43412","-0.0039"
"9.32000","0.31062","0.41679","-0.0039"
"9.33000","0.31106","0.35986","-0.0039"
"9.34000","0.31150","0.24973","-0.0039"
"9.35000","0.31194","0.19887","-0.0039"
"9.36000","0.31237","0.17106","-0.0039"
"9.37000","0.31275","0.21786","-0.0039"
"9.38000","0.31306","0.35180","-0.0052"
"9.39000","0.31337","0.53709","-0.0052"
"9.40000","0.31362","0.55754","-0.0039"
"9.41000","0.31381","0.49115","-0.0039"
"9.42000","0.31406","0.48433","-0.0039"
"9.43000","0.31425","0.47621","-0.0039"
"9.44000","0.31450","0.52096","-0.0039"
"9.45000","0.31475","0.59918","-0.0039"
"9.46000","0.31506","0.65645","-0.0039"
"9.47000","0.31544","0.65029","-0.0039"
"9.48000","0.31581","0.56601","-0.0039"
"9.49000","0.31619","0.47286","-0.0039"
"9.50000","0.31662","0.47646","-0.0039"
"9.51000","0.31700","0.46228","-0.0039"
"9.52000","0.31744","0.52126","-0.0039"
"9.53000","0.31781","0.64984","-0.0039"
"9.54000","0.31825","0.75676","-0.0039"
"9.55000","0.31869","0.70385","-0.0039"
"9.56000","0.31912","0.60780","-0.0039"
"9.57000","0.31950","0.53734","-0.0052"
"9.58000","0.31981","0.58520","-0.0052"
"9.59000","0.32000","0.59467","-0.0052"
"9.60000","0.32025","0.55498","-0.0052"
"9.61000","0.32037","0.47807","-0.0052"
"9.62000","0.32062","0.42160","-0.0052"
"9.63000","0.32081","0.38121","-0.0052"
"9.64000","0.32106","0.34819","-0.0052"
"9.65000","0.32137","0.34203","-0.0052"
"9.66000","0.32175","0.30094","-0.0052"
"9.67000","0.32212","0.31993","-0.0052"
"9.68000","0.32256","0.52562","-0.0052"
"9.69000","0.32300","0.66321","-0.0052"
"9.70000","0.32344","0.75411","-0.0052"
"9.71000","0.32387","0.72404","-0.0052"
"9.72000","0.32431","0.66336","-0.0052"
"9.73000","0.32469","0.44024","-0.0052"
"9.74000","0.32500","0.32524","-0.0052"
"9.75000","0.32531","0.37615","-0.0052"
"9.76000","0.32556","0.47396","-0.0052"
"9.77000","0.32581","0.55067","-0.0052"
"9.78000","0.32600","0.48884","-0.0052"
"9.79000","0.32625","0.42696","-0.0052"
"9.80000","0.32650","0.45988","-0.0052"
"9.81000","0.32675","0.50603","-0.0052"
"9.82000","0.32712","0.45407","-0.0052"
"9.83000","0.32744","0.30951","-0.0052"
"9.84000","0.32781","0.13022","-0.0052"
"9.85000","0.32825","0.07881","-0.0052"
"9.86000","0.32869","0.14571","-0.0052"
"9.87000","0.32906","0.21145","-0.0052"
"9.88000","0.32944","0.26641","-0.0052"
"9.89000","0.32987","0.37490","-0.0052"
"9.90000","0.33025","0.49205","-0.0052"
"9.91000","0.33069","0.59963","-0.0052"
"9.92000","0.33112","0.86014","-0.0052"
"9.93000","0.33144","0.94096","-0.0052"
"9.94000","0.33175","0.87863","-0.0052"
"9.95000","0.33200","0.71192","-0.0052"
"9.96000","0.33219","0.50803","-0.0052"
"9.97000","0.33237","0.30695","-0.0052"
"9.98000","0.33256","0.29758","-0.0039"
"9.99000","0.33281","0.38011","-0.0039"
"10.00000","0.33306","0.29713","-0.0039"
"10.01000","0.33337","0.25514","-0.0039"
"10.02000","0.33375","0.22933","-0.0039"
"10.03000","0.33412","0.29748","-0.0039"
"10.04000","0.33456","0.34418","-0.0039"
"10.05000","0.33500","0.35596","-0.0039"
"10.06000","0.33550","0.31727","-0.0039"
"10.07000","0.33594","0.41122","-0.0052"
"10.08000","0.33631","0.54366","-0.0039"
"10.09000","0.33675","0.48318","-0.0039"
"10.10000","0.33706","0.50593","-0.0039"
"10.11000","0.33731","0.61917","-0.0039"
"10.12000","0.33756","0.57477","-0.0039"
"10.13000","0.33775","0.41578","-0.0039"
"10.14000","0.33800","0.40676","-0.0039"
"10.15000","0.33819","0.45597","-0.0039"
"10.16000","0.33844","0.65765","-0.0039"
"10.17000","0.33875","0.83363","-0.0039"
"10.18000","0.33906","0.83934","-0.0052"
"10.19000","0.33944","0.71382","-0.0052"
"10.20000","0.33981","0.61636","-0.0052"
"10.21000","0.34025","0.45331","-0.0052"
"10.22000","0.34062","0.35726","-0.0052"
"10.23000","0.34106","0.21736","-0.0052"
"10.24000","0.34144","0.05967","-0.0052"
"10.25000","0.34187","0.08648","-0.0066"
"10.26000","0.34231","0.29733","-0.0066"
"10.27000","0.34275","0.42671","-0.0066"
"10.28000","0.34319","0.57177","-0.0066"
"10.29000","0.34350","0.68040","-0.0066"
"10.30000","0.34375","0.70881","-0.0066"
"10.31000","0.34400","0.67519","-0.0066"
"10.32000","0.34412","0.58244","-0.0052"
"10.33000","0.34437","0.48193","-0.0052"
"10.34000","0.34456","0.41568","-0.0052"
"10.35000","0.34481","0.33962","-0.0052"
"10.36000","0.34506","0.34799","-0.0052"
"10.37000","0.34544","0.27348","-0.0052"
"10.38000","0.34581","0.20478","-0.0066"
"10.39000","0.34619","0.28450","-0.0066"
"10.40000","0.34662","0.34117","-0.0066"
"10.41000","0.34706","0.35140","-0.0066"
"10.42000","0.34750","0.23800","-0.0052"
"10.43000","0.34794","0.23114","-0.0052"
"10.44000","0.34831","0.32439","-0.0052"
"10.45000","0.34869","0.45973","-0.0052"
"10.46000","0.34900","0.58510","-0.0052"
"10.47000","0.34931","0.71628","-0.0052"
"10.48000","0.34950","0.78427","-0.0052"
"10.49000","0.34975","0.70150","-0.0052"
"10.50000","0.34994","0.62508","-0.0066"
"10.51000","0.35019","0.52677","-0.0066"
"10.52000","0.35044","0.49711","-0.0052"
"10.53000","0.35075","0.50798","-0.0066"
"10.54000","0.35112","0.44815","-0.0066"
"10.55000","0.35144","0.35651","-0.0066"
"10.56000","0.35187","0.37906","-0.0066"
"10.57000","0.35231","0.30770","-0.0066"
"10.58000","0.35269","0.34674","-0.0066"
"10.59000","0.35312","0.47611","-0.0066"
"10.60000","0.35350","0.58555","-0.0066"
"10.61000","0.35394","0.64487","-0.0066"
"10.62000","0.35437","0.69669","-0.0066"
"10.63000","0.35481","0.71062","-0.0079"
"10.64000","0.35519","0.73712","-0.0079"
"10.65000","0.35544","0.71598","-0.0079"
"10.66000","0.35569","0.73998","-0.0079"
"10.67000","0.35587","0.72289","-0.0079"
"10.68000","0.35606","0.63255","-0.0079"
"10.69000","0.35631","0.64688","-0.0079"
"10.70000","0.35650","0.66767","-0.0079"
"10.71000","0.35675","0.55032","-0.0079"
"10.72000","0.35706","0.32449","-0.0079"
"10.73000","0.35737","0.10046","-0.0079"
"10.74000","0.35775","0.06343","-0.0079"
"10.75000","0.35819","0.16815","-0.0079"
"10.76000","0.35869","0.36943","-0.0079"
"10.77000","0.35912","0.54306","-0.0079"
"10.78000","0.35956","0.56460","-0.0079"
"10.79000","0.36000","0.60223","-0.0079"
"10.80000","0.36037","0.63290","-0.0079"
"10.81000","0.36075","0.63059","-0.0079"
"10.82000","0.36106","0.65610","-0.0079"
"10.83000","0.36131","0.66712","-0.0079"
"10.84000","0.36150","0.66221","-0.0079"
"10.85000","0.36175","0.63205","-0.0079"
"10.86000","0.36194","0.68386","-0.0079"
"10.87000","0.36219","0.69538","-0.0079"
"10.88000","0.36250","0.65735","-0.0079"
"10.89000","0.36281","0.61080","-0.0079"
"10.90000","0.36312","0.47266","-0.0079"
"10.91000","0.36350","0.49931","-0.0079"
"10.92000","0.36394","0.53128","-0.0079"
"10.93000","0.36431","0.68261","-0.0079"
"10.94000","0.36475","0.65109","-0.0079"
"10.95000","0.36512","0.68671","-0.0079"
"10.96000","0.36550","0.62543","-0.0079"
"10.97000","0.36594","0.54236","-0.0079"
"10.98000","0.36637","0.50347","-0.0079"
"10.99000","0.36675","0.52617","-0.0079"
"11.00000","0.36712","0.44480","-0.0079"
"11.01000","0.36744","0.51670","-0.0079"
"11.02000","0.36769","0.51460","-0.0079"
"11.03000","0.36787","0.45868","-0.0079"
"11.04000","0.36806","0.41759","-0.0079"
"11.05000","0.36825","0.36778","-0.0079"
"11.06000","0.36850","0.39569","-0.0066"
"11.07000","0.36875","0.51665","-0.0066"
"11.08000","0.36906","0.50162","-0.0066"
"11.09000","0.36944","0.42771","-0.0066"
"11.10000","0.36981","0.25985","-0.0066"
"11.11000","0.37031","0.28811","-0.0066"
"11.12000","0.37075","0.40351","-0.0066"
"11.13000","0.37119","0.49470","-0.0066"
"11.14000","0.37162","0.42781","-0.0066"
"11.15000","0.37206","0.30134","-0.0066"
"11.16000","0.37244","0.35666","-0.0066"
"11.17000","0.37275","0.40436","-0.0066"
"11.18000","0.37306","0.46294","-0.0066"
"11.19000","0.37325","0.44810","-0.0066"
"11.20000","0.37350","0.42340","-0.0066"
"11.21000","0.37369","0.42335","-0.0066"
